School Year,School Code,Organization,Assessment Name,ContentArea,Grade,PctProficient,ScaleScoreAvg,FallEnrollment,"Students Per Teacher, Regular","Students Per Teacher, Special","Students Per Specialist, Instructional",Students Per Assistant Superintendent,Students Per Administrative Assistant,"Students Per Supervisor, Pupil Support",Students Per Crafts & Trades,Students Per Technical,"Students Per Supervisor, General Support",Students Per Custodial,Students Per Managerial,Students Per Director,"Students Per Supervisor, Instructional",Students Per Secretarial,Students Per Superintendent,Students Per Cafeteria Worker,"Students Per Specialist, General Support",Students Per Home Visitor,Students Per Other Pupil Support,Students Per Psychologist,Students Per Speech and Hearing Therapist,Students Per Other Instructional Support,"Students Per Specialist, Pupil Support",Students Per Teaching & Clerical Aide,Students Per Nurse,Students Per Social Worker,Students Per Principal,Students Per Guidance Counselor,Students Per Assistant Principal,Students Per Librarian,Students Per Service Aide,Students Per Bus Driver & Laborer,Students Per Other General Support,Students Per Psychometrist
2019,320,Gallaher (Robert S.) Elementary School,Smarter Balanced Summative Assessment,ELA,4th Grade,63.86,2492.96,547.0,18.862068965517242,60.77777777777778,,,,,,,,136.75,,,,273.5,,273.5,,,,547.0,,,547.0,182.33333333333334,547.0,,547.0,,547.0,547.0,182.33333333333334,,,
2019,320,Gallaher (Robert S.) Elementary School,Smarter Balanced Summative Assessment,ELA,5th Grade,69.89,2549.67,547.0,18.862068965517242,60.77777777777778,,,,,,,,136.75,,,,273.5,,273.5,,,,547.0,,,547.0,182.33333333333334,547.0,,547.0,,547.0,547.0,182.33333333333334,,,
2019,320,Gallaher (Robert S.) Elementary School,Smarter Balanced Summative Assessment,ELA,All Students,61.87,2493.65,547.0,18.862068965517242,60.77777777777778,,,,,,,,136.75,,,,273.5,,273.5,,,,547.0,,,547.0,182.33333333333334,547.0,,547.0,,547.0,547.0,182.33333333333334,,,
2019,320,Gallaher (Robert S.) Elementary School,Smarter Balanced Summative Assessment,MATH,3rd Grade,41.98,2432.6,547.0,18.862068965517242,60.77777777777778,,,,,,,,136.75,,,,273.5,,273.5,,,,547.0,,,547.0,182.33333333333334,547.0,,547.0,,547.0,547.0,182.33333333333334,,,
2019,320,Gallaher (Robert S.) Elementary School,Smarter Balanced Summative Assessment,MATH,4th Grade,66.67,2514.65,547.0,18.862068965517242,60.77777777777778,,,,,,,,136.75,,,,273.5,,273.5,,,,547.0,,,547.0,182.33333333333334,547.0,,547.0,,547.0,547.0,182.33333333333334,,,
2019,320,Gallaher (Robert S.) Elementary School,Smarter Balanced Summative Assessment,MATH,5th Grade,58.7,2546.05,547.0,18.862068965517242,60.77777777777778,,,,,,,,136.75,,,,273.5,,273.5,,,,547.0,,,547.0,182.33333333333334,547.0,,547.0,,547.0,547.0,182.33333333333334,,,
2019,320,Gallaher (Robert S.) Elementary School,Smarter Balanced Summative Assessment,MATH,All Students,56.03,2500.04,547.0,18.862068965517242,60.77777777777778,,,,,,,,136.75,,,,273.5,,273.5,,,,547.0,,,547.0,182.33333333333334,547.0,,547.0,,547.0,547.0,182.33333333333334,,,
2019,320,Gallaher (Robert S.) Elementary School,Delaware System of Student Assessment (DeSSA),SCI,5th Grade,35.87,591.33,547.0,18.862068965517242,60.77777777777778,,,,,,,,136.75,,,,273.5,,273.5,,,,547.0,,,547.0,182.33333333333334,547.0,,547.0,,547.0,547.0,182.33333333333334,,,
2019,320,Gallaher (Robert S.) Elementary School,Delaware System of Student Assessment (DeSSA),SCI,All Students,35.87,591.33,547.0,18.862068965517242,60.77777777777778,,,,,,,,136.75,,,,273.5,,273.5,,,,547.0,,,547.0,182.33333333333334,547.0,,547.0,,547.0,547.0,182.33333333333334,,,
2019,320,Gallaher (Robert S.) Elementary School,Delaware System of Student Assessment (DeSSA),SOC,4th Grade,44.05,596.3,547.0,18.862068965517242,60.77777777777778,,,,,,,,136.75,,,,273.5,,273.5,,,,547.0,,,547.0,182.33333333333334,547.0,,547.0,,547.0,547.0,182.33333333333334,,,
2019,320,Gallaher (Robert S.) Elementary School,Delaware System of Student Assessment (DeSSA),SOC,All Students,44.05,596.3,547.0,18.862068965517242,60.77777777777778,,,,,,,,136.75,,,,273.5,,273.5,,,,547.0,,,547.0,182.33333333333334,547.0,,547.0,,547.0,547.0,182.33333333333334,,,
2019,321,Keene (William B.) Elementary School,Smarter Balanced Summative Assessment,ELA,3rd Grade,44.57,2421.03,540.0,17.419354838709676,60.0,,,,,,,,135.0,,,,270.0,,110.20408163265306,,,,540.0,,540.0,540.0,108.0,270.0,,540.0,,540.0,540.0,,,,
2019,321,Keene (William B.) Elementary School,Smarter Balanced Summative Assessment,ELA,4th Grade,35.23,2443.32,540.0,17.419354838709676,60.0,,,,,,,,135.0,,,,270.0,,110.20408163265306,,,,540.0,,540.0,540.0,108.0,270.0,,540.0,,540.0,540.0,,,,
2019,321,Keene (William B.) Elementary School,Smarter Balanced Summative Assessment,ELA,5th Grade,52.08,2513.35,540.0,17.419354838709676,60.0,,,,,,,,135.0,,,,270.0,,110.20408163265306,,,,540.0,,540.0,540.0,108.0,270.0,,540.0,,540.0,540.0,,,,
2019,321,Keene (William B.) Elementary School,Smarter Balanced Summative Assessment,ELA,All Students,44.2,2460.25,540.0,17.419354838709676,60.0,,,,,,,,135.0,,,,270.0,,110.20408163265306,,,,540.0,,540.0,540.0,108.0,270.0,,540.0,,540.0,540.0,,,,
2019,321,Keene (William B.) Elementary School,Smarter Balanced Summative Assessment,MATH,3rd Grade,59.14,2441.84,540.0,17.419354838709676,60.0,,,,,,,,135.0,,,,270.0,,110.20408163265306,,,,540.0,,540.0,540.0,108.0,270.0,,540.0,,540.0,540.0,,,,
2019,321,Keene (William B.) Elementary School,Smarter Balanced Summative Assessment,MATH,4th Grade,43.68,2481.49,540.0,17.419354838709676,60.0,,,,,,,,135.0,,,,270.0,,110.20408163265306,,,,540.0,,540.0,540.0,108.0,270.0,,540.0,,540.0,540.0,,,,
2019,321,Keene (William B.) Elementary School,Smarter Balanced Summative Assessment,MATH,5th Grade,45.83,2525.4,540.0,17.419354838709676,60.0,,,,,,,,135.0,,,,270.0,,110.20408163265306,,,,540.0,,540.0,540.0,108.0,270.0,,540.0,,540.0,540.0,,,,
2019,321,Keene (William B.) Elementary School,Smarter Balanced Summative Assessment,MATH,All Students,49.64,2483.4,540.0,17.419354838709676,60.0,,,,,,,,135.0,,,,270.0,,110.20408163265306,,,,540.0,,540.0,540.0,108.0,270.0,,540.0,,540.0,540.0,,,,
2019,321,Keene (William B.) Elementary School,Delaware System of Student Assessment (DeSSA),SCI,5th Grade,25.51,577.87,540.0,17.419354838709676,60.0,,,,,,,,135.0,,,,270.0,,110.20408163265306,,,,540.0,,540.0,540.0,108.0,270.0,,540.0,,540.0,540.0,,,,
2019,321,Keene (William B.) Elementary School,Delaware System of Student Assessment (DeSSA),SCI,All Students,25.51,577.87,540.0,17.419354838709676,60.0,,,,,,,,135.0,,,,270.0,,110.20408163265306,,,,540.0,,540.0,540.0,108.0,270.0,,540.0,,540.0,540.0,,,,
2019,321,Keene (William B.) Elementary School,Delaware System of Student Assessment (DeSSA),SOC,4th Grade,25.56,586.82,540.0,17.419354838709676,60.0,,,,,,,,135.0,,,,270.0,,110.20408163265306,,,,540.0,,540.0,540.0,108.0,270.0,,540.0,,540.0,540.0,,,,
2019,321,Keene (William B.) Elementary School,Delaware System of Student Assessment (DeSSA),SOC,All Students,25.56,586.82,540.0,17.419354838709676,60.0,,,,,,,,135.0,,,,270.0,,110.20408163265306,,,,540.0,,540.0,540.0,108.0,270.0,,540.0,,540.0,540.0,,,,
2019,322,Leasure (May B.) Elementary School,Annual EL ACCESS,CMP,All Students,15.56,319.6,425.0,19.318181818181817,38.63636363636363,,,,,,,,106.25,,,,212.5,,85.0,,,,425.0,,425.0,425.0,30.357142857142858,425.0,,,,425.0,425.0,,,,
2019,322,Leasure (May B.) Elementary School,Smarter Balanced Summative Assessment,ELA,3rd Grade,44.0,2422.91,425.0,19.318181818181817,38.63636363636363,,,,,,,,106.25,,,,212.5,,85.0,,,,425.0,,425.0,425.0,30.357142857142858,425.0,,,,425.0,425.0,,,,
2019,322,Leasure (May B.) Elementary School,Smarter Balanced Summative Assessment,ELA,4th Grade,38.57,2441.11,425.0,19.318181818181817,38.63636363636363,,,,,,,,106.25,,,,212.5,,85.0,,,,425.0,,425.0,425.0,30.357142857142858,425.0,,,,425.0,425.0,,,,
2019,322,Leasure (May B.) Elementary School,Smarter Balanced Summative Assessment,ELA,5th Grade,40.0,2473.35,425.0,19.318181818181817,38.63636363636363,,,,,,,,106.25,,,,212.5,,85.0,,,,425.0,,425.0,425.0,30.357142857142858,425.0,,,,425.0,425.0,,,,
2019,322,Leasure (May B.) Elementary School,Smarter Balanced Summative Assessment,ELA,All Students,40.89,2446.51,425.0,19.318181818181817,38.63636363636363,,,,,,,,106.25,,,,212.5,,85.0,,,,425.0,,425.0,425.0,30.357142857142858,425.0,,,,425.0,425.0,,,,
2019,322,Leasure (May B.) Elementary School,Smarter Balanced Summative Assessment,MATH,3rd Grade,56.0,2457.24,425.0,19.318181818181817,38.63636363636363,,,,,,,,106.25,,,,212.5,,85.0,,,,425.0,,425.0,425.0,30.357142857142858,425.0,,,,425.0,425.0,,,,
2019,322,Leasure (May B.) Elementary School,Smarter Balanced Summative Assessment,MATH,4th Grade,40.0,2472.9,425.0,19.318181818181817,38.63636363636363,,,,,,,,106.25,,,,212.5,,85.0,,,,425.0,,425.0,425.0,30.357142857142858,425.0,,,,425.0,425.0,,,,
2019,322,Leasure (May B.) Elementary School,Smarter Balanced Summative Assessment,MATH,5th Grade,25.0,2470.7,425.0,19.318181818181817,38.63636363636363,,,,,,,,106.25,,,,212.5,,85.0,,,,425.0,,425.0,425.0,30.357142857142858,425.0,,,,425.0,425.0,,,,
2019,322,Leasure (May B.) Elementary School,Smarter Balanced Summative Assessment,MATH,All Students,40.0,2466.9,425.0,19.318181818181817,38.63636363636363,,,,,,,,106.25,,,,212.5,,85.0,,,,425.0,,425.0,425.0,30.357142857142858,425.0,,,,425.0,425.0,,,,
2019,322,Leasure (May B.) Elementary School,Delaware System of Student Assessment (DeSSA),SCI,5th Grade,13.75,551.64,425.0,19.318181818181817,38.63636363636363,,,,,,,,106.25,,,,212.5,,85.0,,,,425.0,,425.0,425.0,30.357142857142858,425.0,,,,425.0,425.0,,,,
2019,322,Leasure (May B.) Elementary School,Delaware System of Student Assessment (DeSSA),SCI,All Students,13.75,551.64,425.0,19.318181818181817,38.63636363636363,,,,,,,,106.25,,,,212.5,,85.0,,,,425.0,,425.0,425.0,30.357142857142858,425.0,,,,425.0,425.0,,,,
2019,322,Leasure (May B.) Elementary School,Delaware System of Student Assessment (DeSSA),SOC,4th Grade,17.14,585.23,425.0,19.318181818181817,38.63636363636363,,,,,,,,106.25,,,,212.5,,85.0,,,,425.0,,425.0,425.0,30.357142857142858,425.0,,,,425.0,425.0,,,,
2019,322,Leasure (May B.) Elementary School,Delaware System of Student Assessment (DeSSA),SOC,All Students,17.14,585.23,425.0,19.318181818181817,38.63636363636363,,,,,,,,106.25,,,,212.5,,85.0,,,,425.0,,425.0,425.0,30.357142857142858,425.0,,,,425.0,425.0,,,,
2019,324,Maclary (R. Elisabeth) Elementary School,Annual EL ACCESS,CMP,All Students,13.64,318.68,315.0,14.318181818181818,31.5,,,,,,,,157.5,,,,315.0,,315.0,,,,315.0,315.0,,315.0,45.0,315.0,,315.0,,,315.0,315.0,,,
2019,324,Maclary (R. Elisabeth) Elementary School,Smarter Balanced Summative Assessment,ELA,3rd Grade,56.06,2441.02,315.0,14.318181818181818,31.5,,,,,,,,157.5,,,,315.0,,315.0,,,,315.0,315.0,,315.0,45.0,315.0,,315.0,,,315.0,315.0,,,
2019,324,Maclary (R. Elisabeth) Elementary School,Smarter Balanced Summative Assessment,ELA,4th Grade,48.08,2453.23,315.0,14.318181818181818,31.5,,,,,,,,157.5,,,,315.0,,315.0,,,,315.0,315.0,,315.0,45.0,315.0,,315.0,,,315.0,315.0,,,
2019,324,Maclary (R. Elisabeth) Elementary School,Smarter Balanced Summative Assessment,ELA,5th Grade,57.14,2502.14,315.0,14.318181818181818,31.5,,,,,,,,157.5,,,,315.0,,315.0,,,,315.0,315.0,,315.0,45.0,315.0,,315.0,,,315.0,315.0,,,
2019,324,Maclary (R. Elisabeth) Elementary School,Smarter Balanced Summative Assessment,ELA,All Students,54.02,2464.34,315.0,14.318181818181818,31.5,,,,,,,,157.5,,,,315.0,,315.0,,,,315.0,315.0,,315.0,45.0,315.0,,315.0,,,315.0,315.0,,,
2019,324,Maclary (R. Elisabeth) Elementary School,Smarter Balanced Summative Assessment,MATH,3rd Grade,77.27,2466.83,315.0,14.318181818181818,31.5,,,,,,,,157.5,,,,315.0,,315.0,,,,315.0,315.0,,315.0,45.0,315.0,,315.0,,,315.0,315.0,,,
2019,324,Maclary (R. Elisabeth) Elementary School,Smarter Balanced Summative Assessment,MATH,4th Grade,61.54,2494.42,315.0,14.318181818181818,31.5,,,,,,,,157.5,,,,315.0,,315.0,,,,315.0,315.0,,315.0,45.0,315.0,,315.0,,,315.0,315.0,,,
2019,324,Maclary (R. Elisabeth) Elementary School,Smarter Balanced Summative Assessment,MATH,5th Grade,53.57,2524.66,315.0,14.318181818181818,31.5,,,,,,,,157.5,,,,315.0,,315.0,,,,315.0,315.0,,315.0,45.0,315.0,,315.0,,,315.0,315.0,,,
2019,324,Maclary (R. Elisabeth) Elementary School,Smarter Balanced Summative Assessment,MATH,All Students,64.94,2493.69,315.0,14.318181818181818,31.5,,,,,,,,157.5,,,,315.0,,315.0,,,,315.0,315.0,,315.0,45.0,315.0,,315.0,,,315.0,315.0,,,
2019,324,Maclary (R. Elisabeth) Elementary School,Delaware System of Student Assessment (DeSSA),SCI,5th Grade,29.09,574.04,315.0,14.318181818181818,31.5,,,,,,,,157.5,,,,315.0,,315.0,,,,315.0,315.0,,315.0,45.0,315.0,,315.0,,,315.0,315.0,,,
2019,324,Maclary (R. Elisabeth) Elementary School,Delaware System of Student Assessment (DeSSA),SCI,All Students,29.09,574.04,315.0,14.318181818181818,31.5,,,,,,,,157.5,,,,315.0,,315.0,,,,315.0,315.0,,315.0,45.0,315.0,,315.0,,,315.0,315.0,,,
2019,324,Maclary (R. Elisabeth) Elementary School,Delaware System of Student Assessment (DeSSA),SOC,4th Grade,32.69,592.27,315.0,14.318181818181818,31.5,,,,,,,,157.5,,,,315.0,,315.0,,,,315.0,315.0,,315.0,45.0,315.0,,315.0,,,315.0,315.0,,,
2019,324,Maclary (R. Elisabeth) Elementary School,Delaware System of Student Assessment (DeSSA),SOC,All Students,32.69,592.27,315.0,14.318181818181818,31.5,,,,,,,,157.5,,,,315.0,,315.0,,,,315.0,315.0,,315.0,45.0,315.0,,315.0,,,315.0,315.0,,,
2019,326,McVey (Joseph M.) Elementary School,Annual EL ACCESS,CMP,All Students,15.09,322.3,361.0,15.041666666666666,51.57142857142857,,,,,,,,120.33333333333333,,,,361.0,,72.2,,,,,,361.0,361.0,90.25,361.0,,361.0,,,361.0,361.0,,,
2019,326,McVey (Joseph M.) Elementary School,Smarter Balanced Summative Assessment,ELA,3rd Grade,50.0,2427.48,361.0,15.041666666666666,51.57142857142857,,,,,,,,120.33333333333333,,,,361.0,,72.2,,,,,,361.0,361.0,90.25,361.0,,361.0,,,361.0,361.0,,,
2019,326,McVey (Joseph M.) Elementary School,Smarter Balanced Summative Assessment,ELA,4th Grade,33.93,2438.0,361.0,15.041666666666666,51.57142857142857,,,,,,,,120.33333333333333,,,,361.0,,72.2,,,,,,361.0,361.0,90.25,361.0,,361.0,,,361.0,361.0,,,
2019,326,McVey (Joseph M.) Elementary School,Smarter Balanced Summative Assessment,ELA,5th Grade,61.64,2526.14,361.0,15.041666666666666,51.57142857142857,,,,,,,,120.33333333333333,,,,361.0,,72.2,,,,,,361.0,361.0,90.25,361.0,,361.0,,,361.0,361.0,,,
2019,326,McVey (Joseph M.) Elementary School,Smarter Balanced Summative Assessment,ELA,All Students,49.73,2469.59,361.0,15.041666666666666,51.57142857142857,,,,,,,,120.33333333333333,,,,361.0,,72.2,,,,,,361.0,361.0,90.25,361.0,,361.0,,,361.0,361.0,,,
2019,326,McVey (Joseph M.) Elementary School,Smarter Balanced Summative Assessment,MATH,3rd Grade,61.4,2449.65,361.0,15.041666666666666,51.57142857142857,,,,,,,,120.33333333333333,,,,361.0,,72.2,,,,,,361.0,361.0,90.25,361.0,,361.0,,,361.0,361.0,,,
2019,326,McVey (Joseph M.) Elementary School,Smarter Balanced Summative Assessment,MATH,4th Grade,42.59,2466.06,361.0,15.041666666666666,51.57142857142857,,,,,,,,120.33333333333333,,,,361.0,,72.2,,,,,,361.0,361.0,90.25,361.0,,361.0,,,361.0,361.0,,,
2019,326,McVey (Joseph M.) Elementary School,Smarter Balanced Summative Assessment,MATH,5th Grade,50.68,2526.04,361.0,15.041666666666666,51.57142857142857,,,,,,,,120.33333333333333,,,,361.0,,72.2,,,,,,361.0,361.0,90.25,361.0,,361.0,,,361.0,361.0,,,
2019,326,McVey (Joseph M.) Elementary School,Smarter Balanced Summative Assessment,MATH,All Students,51.63,2484.77,361.0,15.041666666666666,51.57142857142857,,,,,,,,120.33333333333333,,,,361.0,,72.2,,,,,,361.0,361.0,90.25,361.0,,361.0,,,361.0,361.0,,,
2019,326,McVey (Joseph M.) Elementary School,Delaware System of Student Assessment (DeSSA),SCI,5th Grade,33.33,582.64,361.0,15.041666666666666,51.57142857142857,,,,,,,,120.33333333333333,,,,361.0,,72.2,,,,,,361.0,361.0,90.25,361.0,,361.0,,,361.0,361.0,,,
2019,326,McVey (Joseph M.) Elementary School,Delaware System of Student Assessment (DeSSA),SCI,All Students,33.33,582.64,361.0,15.041666666666666,51.57142857142857,,,,,,,,120.33333333333333,,,,361.0,,72.2,,,,,,361.0,361.0,90.25,361.0,,361.0,,,361.0,361.0,,,
2019,326,McVey (Joseph M.) Elementary School,Delaware System of Student Assessment (DeSSA),SOC,4th Grade,27.45,587.84,361.0,15.041666666666666,51.57142857142857,,,,,,,,120.33333333333333,,,,361.0,,72.2,,,,,,361.0,361.0,90.25,361.0,,361.0,,,361.0,361.0,,,
2019,326,McVey (Joseph M.) Elementary School,Delaware System of Student Assessment (DeSSA),SOC,All Students,27.45,587.84,361.0,15.041666666666666,51.57142857142857,,,,,,,,120.33333333333333,,,,361.0,,72.2,,,,,,361.0,361.0,90.25,361.0,,361.0,,,361.0,361.0,,,
2019,327,Oberle (William) Elementary School,Annual EL ACCESS,CMP,5th Grade,16.0,363.22,654.0,18.685714285714287,72.66666666666667,,,,,,,,130.8,,,,327.0,,130.8,,,,,,654.0,654.0,65.4,327.0,,654.0,,654.0,654.0,,,,
2019,327,Oberle (William) Elementary School,Annual EL ACCESS,CMP,All Students,4.33,313.74,654.0,18.685714285714287,72.66666666666667,,,,,,,,130.8,,,,327.0,,130.8,,,,,,654.0,654.0,65.4,327.0,,654.0,,654.0,654.0,,,,
2019,327,Oberle (William) Elementary School,Smarter Balanced Summative Assessment,ELA,3rd Grade,26.42,2382.9,654.0,18.685714285714287,72.66666666666667,,,,,,,,130.8,,,,327.0,,130.8,,,,,,654.0,654.0,65.4,327.0,,654.0,,654.0,654.0,,,,
2019,327,Oberle (William) Elementary School,Smarter Balanced Summative Assessment,ELA,4th Grade,19.33,2396.97,654.0,18.685714285714287,72.66666666666667,,,,,,,,130.8,,,,327.0,,130.8,,,,,,654.0,654.0,65.4,327.0,,654.0,,654.0,654.0,,,,
2019,327,Oberle (William) Elementary School,Smarter Balanced Summative Assessment,ELA,5th Grade,25.44,2438.75,654.0,18.685714285714287,72.66666666666667,,,,,,,,130.8,,,,327.0,,130.8,,,,,,654.0,654.0,65.4,327.0,,654.0,,654.0,654.0,,,,
2019,327,Oberle (William) Elementary School,Smarter Balanced Summative Assessment,ELA,All Students,23.6,2406.62,654.0,18.685714285714287,72.66666666666667,,,,,,,,130.8,,,,327.0,,130.8,,,,,,654.0,654.0,65.4,327.0,,654.0,,654.0,654.0,,,,
2019,327,Oberle (William) Elementary School,Smarter Balanced Summative Assessment,MATH,3rd Grade,33.94,2401.81,654.0,18.685714285714287,72.66666666666667,,,,,,,,130.8,,,,327.0,,130.8,,,,,,654.0,654.0,65.4,327.0,,654.0,,654.0,654.0,,,,
2019,327,Oberle (William) Elementary School,Smarter Balanced Summative Assessment,MATH,4th Grade,21.95,2420.41,654.0,18.685714285714287,72.66666666666667,,,,,,,,130.8,,,,327.0,,130.8,,,,,,654.0,654.0,65.4,327.0,,654.0,,654.0,654.0,,,,
2019,327,Oberle (William) Elementary School,Smarter Balanced Summative Assessment,MATH,5th Grade,12.17,2449.7,654.0,18.685714285714287,72.66666666666667,,,,,,,,130.8,,,,327.0,,130.8,,,,,,654.0,654.0,65.4,327.0,,654.0,,654.0,654.0,,,,
2019,327,Oberle (William) Elementary School,Smarter Balanced Summative Assessment,MATH,All Students,22.48,2424.28,654.0,18.685714285714287,72.66666666666667,,,,,,,,130.8,,,,327.0,,130.8,,,,,,654.0,654.0,65.4,327.0,,654.0,,654.0,654.0,,,,
2019,327,Oberle (William) Elementary School,Delaware System of Student Assessment (DeSSA),SOC,4th Grade,13.01,578.37,654.0,18.685714285714287,72.66666666666667,,,,,,,,130.8,,,,327.0,,130.8,,,,,,654.0,654.0,65.4,327.0,,654.0,,654.0,654.0,,,,
2019,327,Oberle (William) Elementary School,Delaware System of Student Assessment (DeSSA),SOC,All Students,13.01,578.37,654.0,18.685714285714287,72.66666666666667,,,,,,,,130.8,,,,327.0,,130.8,,,,,,654.0,654.0,65.4,327.0,,654.0,,654.0,654.0,,,,
2019,330,Smith (Jennie E.) Elementary School,Annual EL ACCESS,CMP,All Students,8.89,307.97,496.0,17.714285714285715,99.2,,,,,,,,124.0,,,,248.0,,99.2,,,,496.0,,496.0,,99.2,496.0,,496.0,,496.0,496.0,496.0,,,
2019,330,Smith (Jennie E.) Elementary School,Smarter Balanced Summative Assessment,ELA,3rd Grade,51.16,2439.24,496.0,17.714285714285715,99.2,,,,,,,,124.0,,,,248.0,,99.2,,,,496.0,,496.0,,99.2,496.0,,496.0,,496.0,496.0,496.0,,,
2019,330,Smith (Jennie E.) Elementary School,Smarter Balanced Summative Assessment,ELA,4th Grade,41.38,2456.55,496.0,17.714285714285715,99.2,,,,,,,,124.0,,,,248.0,,99.2,,,,496.0,,496.0,,99.2,496.0,,496.0,,496.0,496.0,496.0,,,
2019,330,Smith (Jennie E.) Elementary School,Smarter Balanced Summative Assessment,ELA,5th Grade,60.42,2519.97,496.0,17.714285714285715,99.2,,,,,,,,124.0,,,,248.0,,99.2,,,,496.0,,496.0,,99.2,496.0,,496.0,,496.0,496.0,496.0,,,
2019,330,Smith (Jennie E.) Elementary School,Smarter Balanced Summative Assessment,ELA,All Students,51.3,2473.65,496.0,17.714285714285715,99.2,,,,,,,,124.0,,,,248.0,,99.2,,,,496.0,,496.0,,99.2,496.0,,496.0,,496.0,496.0,496.0,,,
2019,330,Smith (Jennie E.) Elementary School,Smarter Balanced Summative Assessment,MATH,3rd Grade,61.18,2457.98,496.0,17.714285714285715,99.2,,,,,,,,124.0,,,,248.0,,99.2,,,,496.0,,496.0,,99.2,496.0,,496.0,,496.0,496.0,496.0,,,
2019,330,Smith (Jennie E.) Elementary School,Smarter Balanced Summative Assessment,MATH,4th Grade,47.83,2478.6,496.0,17.714285714285715,99.2,,,,,,,,124.0,,,,248.0,,99.2,,,,496.0,,496.0,,99.2,496.0,,496.0,,496.0,496.0,496.0,,,
2019,330,Smith (Jennie E.) Elementary School,Smarter Balanced Summative Assessment,MATH,5th Grade,50.52,2520.14,496.0,17.714285714285715,99.2,,,,,,,,124.0,,,,248.0,,99.2,,,,496.0,,496.0,,99.2,496.0,,496.0,,496.0,496.0,496.0,,,
2019,330,Smith (Jennie E.) Elementary School,Smarter Balanced Summative Assessment,MATH,All Students,52.92,2486.91,496.0,17.714285714285715,99.2,,,,,,,,124.0,,,,248.0,,99.2,,,,496.0,,496.0,,99.2,496.0,,496.0,,496.0,496.0,496.0,,,
2019,330,Smith (Jennie E.) Elementary School,Delaware System of Student Assessment (DeSSA),SCI,5th Grade,26.8,570.1,496.0,17.714285714285715,99.2,,,,,,,,124.0,,,,248.0,,99.2,,,,496.0,,496.0,,99.2,496.0,,496.0,,496.0,496.0,496.0,,,
2019,330,Smith (Jennie E.) Elementary School,Delaware System of Student Assessment (DeSSA),SCI,All Students,26.8,570.1,496.0,17.714285714285715,99.2,,,,,,,,124.0,,,,248.0,,99.2,,,,496.0,,496.0,,99.2,496.0,,496.0,,496.0,496.0,496.0,,,
2019,330,Smith (Jennie E.) Elementary School,Delaware System of Student Assessment (DeSSA),SOC,4th Grade,36.26,594.25,496.0,17.714285714285715,99.2,,,,,,,,124.0,,,,248.0,,99.2,,,,496.0,,496.0,,99.2,496.0,,496.0,,496.0,496.0,496.0,,,
2019,330,Smith (Jennie E.) Elementary School,Delaware System of Student Assessment (DeSSA),SOC,All Students,36.26,594.25,496.0,17.714285714285715,99.2,,,,,,,,124.0,,,,248.0,,99.2,,,,496.0,,496.0,,99.2,496.0,,496.0,,496.0,496.0,496.0,,,
2019,332,West Park Place Elementary School,Annual EL ACCESS,CMP,All Students,26.92,336.06,338.0,16.095238095238095,84.5,,,,,,,,112.66666666666667,,,,338.0,,116.55172413793103,,,,338.0,,,,56.333333333333336,338.0,,338.0,,,338.0,338.0,,,
2019,332,West Park Place Elementary School,Smarter Balanced Summative Assessment,ELA,3rd Grade,75.47,2489.57,338.0,16.095238095238095,84.5,,,,,,,,112.66666666666667,,,,338.0,,116.55172413793103,,,,338.0,,,,56.333333333333336,338.0,,338.0,,,338.0,338.0,,,
2019,332,West Park Place Elementary School,Smarter Balanced Summative Assessment,ELA,4th Grade,62.07,2500.53,338.0,16.095238095238095,84.5,,,,,,,,112.66666666666667,,,,338.0,,116.55172413793103,,,,338.0,,,,56.333333333333336,338.0,,338.0,,,338.0,338.0,,,
2019,332,West Park Place Elementary School,Smarter Balanced Summative Assessment,ELA,All Students,74.5,2521.74,338.0,16.095238095238095,84.5,,,,,,,,112.66666666666667,,,,338.0,,116.55172413793103,,,,338.0,,,,56.333333333333336,338.0,,338.0,,,338.0,338.0,,,
2019,332,West Park Place Elementary School,Smarter Balanced Summative Assessment,MATH,3rd Grade,88.68,2513.66,338.0,16.095238095238095,84.5,,,,,,,,112.66666666666667,,,,338.0,,116.55172413793103,,,,338.0,,,,56.333333333333336,338.0,,338.0,,,338.0,338.0,,,
2019,332,West Park Place Elementary School,Smarter Balanced Summative Assessment,MATH,4th Grade,65.0,2522.63,338.0,16.095238095238095,84.5,,,,,,,,112.66666666666667,,,,338.0,,116.55172413793103,,,,338.0,,,,56.333333333333336,338.0,,338.0,,,338.0,338.0,,,
2019,332,West Park Place Elementary School,Smarter Balanced Summative Assessment,MATH,5th Grade,84.62,2610.67,338.0,16.095238095238095,84.5,,,,,,,,112.66666666666667,,,,338.0,,116.55172413793103,,,,338.0,,,,56.333333333333336,338.0,,338.0,,,338.0,338.0,,,
2019,332,West Park Place Elementary School,Smarter Balanced Summative Assessment,MATH,All Students,78.29,2542.09,338.0,16.095238095238095,84.5,,,,,,,,112.66666666666667,,,,338.0,,116.55172413793103,,,,338.0,,,,56.333333333333336,338.0,,338.0,,,338.0,338.0,,,
2019,332,West Park Place Elementary School,Delaware System of Student Assessment (DeSSA),SCI,5th Grade,57.89,612.61,338.0,16.095238095238095,84.5,,,,,,,,112.66666666666667,,,,338.0,,116.55172413793103,,,,338.0,,,,56.333333333333336,338.0,,338.0,,,338.0,338.0,,,
