PctProficient,ScaleScoreAvg,FallEnrollment,"Students Per Teacher, Regular","Students Per Teacher, Special","Students Per Specialist, Instructional",Students Per Assistant Superintendent,Students Per Administrative Assistant,"Students Per Supervisor, Pupil Support",Students Per Crafts & Trades,Students Per Technical,"Students Per Supervisor, General Support",Students Per Custodial,Students Per Managerial,Students Per Director,"Students Per Supervisor, Instructional",Students Per Secretarial,Students Per Superintendent,Students Per Cafeteria Worker,"Students Per Specialist, General Support",Students Per Home Visitor,Students Per Other Pupil Support,Students Per Psychologist,Students Per Speech and Hearing Therapist,Students Per Other Instructional Support,"Students Per Specialist, Pupil Support",Students Per Teaching & Clerical Aide,Students Per Nurse,Students Per Social Worker,Students Per Principal,Students Per Guidance Counselor,Students Per Assistant Principal,Students Per Librarian,Students Per Service Aide,Students Per Bus Driver & Laborer,Students Per Other General Support,Students Per Psychometrist
67.01,2602.78,1158.0,18.983606557377048,579.0,,,,,,1158.0,,115.8,1158.0,,,386.0,,115.8,,,,1158.0,,1158.0,1158.0,289.5,1158.0,,1158.0,386.0,579.0,1158.0,,1158.0,,
60.71,2594.16,932.0,19.416666666666668,466.0,,,,,932.0,,,84.72727272727273,932.0,,,310.6666666666667,,71.6923076923077,,,,932.0,932.0,932.0,,233.0,932.0,,932.0,310.6666666666667,466.0,932.0,932.0,,,
48.0,2553.09,827.0,17.229166666666668,103.375,,,,,827.0,,,91.88888888888889,827.0,,,275.6666666666667,,103.375,,,,827.0,,413.5,413.5,137.83333333333334,827.0,,827.0,206.75,413.5,827.0,827.0,827.0,,
45.27,2467.89,291.0,13.857142857142858,41.57142857142857,,,,,,,,97.0,,,,291.0,,100.3448275862069,,,,291.0,,291.0,291.0,36.375,291.0,,291.0,,,291.0,,,,
59.95,2495.96,864.0,21.6,123.42857142857144,,,,,,,,216.0,864.0,,,432.0,,108.0,,,,864.0,864.0,864.0,864.0,37.56521739130435,432.0,,864.0,864.0,864.0,864.0,432.0,,,
49.47,2473.1,355.0,15.434782608695652,50.71428571428572,,,,,,,,118.33333333333331,,,,355.0,,118.33333333333331,,,,355.0,,355.0,355.0,59.16666666666666,355.0,,355.0,,,355.0,,,,
68.46,2530.26,508.0,17.517241379310345,101.6,,,,,,,,169.33333333333334,,,,508.0,,254.0,,,,,508.0,508.0,508.0,63.5,508.0,,508.0,,,508.0,,,,
56.03,2500.04,547.0,18.86206896551724,60.77777777777778,,,,,,,,136.75,,,,273.5,,273.5,,,,547.0,,,547.0,182.33333333333331,547.0,,547.0,,547.0,547.0,182.33333333333331,,,
49.64,2483.4,540.0,17.419354838709676,60.0,,,,,,,,135.0,,,,270.0,,110.20408163265306,,,,540.0,,540.0,540.0,108.0,270.0,,540.0,,540.0,540.0,,,,
40.0,2466.9,425.0,19.318181818181817,38.63636363636363,,,,,,,,106.25,,,,212.5,,85.0,,,,425.0,,425.0,425.0,30.357142857142858,425.0,,,,425.0,425.0,,,,
64.94,2493.69,315.0,14.318181818181818,31.5,,,,,,,,157.5,,,,315.0,,315.0,,,,315.0,315.0,,315.0,45.0,315.0,,315.0,,,315.0,315.0,,,
51.63,2484.77,361.0,15.041666666666666,51.57142857142857,,,,,,,,120.33333333333331,,,,361.0,,72.2,,,,,,361.0,361.0,90.25,361.0,,361.0,,,361.0,361.0,,,
22.48,2424.28,654.0,18.685714285714287,72.66666666666667,,,,,,,,130.8,,,,327.0,,130.8,,,,,,654.0,654.0,65.4,327.0,,654.0,,654.0,654.0,,,,
52.92,2486.91,496.0,17.714285714285715,99.2,,,,,,,,124.0,,,,248.0,,99.2,,,,496.0,,496.0,,99.2,496.0,,496.0,,496.0,496.0,496.0,,,
78.29,2542.09,338.0,16.095238095238095,84.5,,,,,,,,112.66666666666669,,,,338.0,,116.55172413793105,,,,338.0,,,,56.333333333333336,338.0,,338.0,,,338.0,338.0,,,
72.78,2526.26,298.0,14.19047619047619,59.6,,,,,,,,99.33333333333331,,,,298.0,,99.33333333333331,,,,298.0,,149.0,298.0,99.33333333333331,298.0,,298.0,,,298.0,,,,
43.14,2461.82,439.0,17.56,36.583333333333336,,,,,,,,109.75,,,,219.5,,87.8,,,,439.0,439.0,439.0,439.0,33.76923076923077,219.5,,439.0,,439.0,439.0,219.5,,,
14.84,2385.2,246.0,15.375,27.33333333333333,246.0,,,,,,,35.142857142857146,246.0,,,246.0,,30.75,,246.0,,,246.0,246.0,246.0,15.375,246.0,,,,246.0,246.0,,,,
4.28,2400.71,325.0,21.666666666666668,40.625,162.5,,,,,,,54.16666666666666,162.5,,,325.0,,40.625,,,,,,325.0,162.5,65.0,325.0,,325.0,108.33333333333331,162.5,,325.0,,,
6.98,2360.08,244.0,14.352941176470589,61.0,,,,,,,,81.33333333333333,,,,244.0,,128.42105263157896,,,,,,,244.0,81.33333333333333,244.0,,,,,244.0,,,,
14.86,2412.1,264.0,13.894736842105264,37.71428571428572,,,,,,,,88.0,,,,264.0,,66.0,,,,,,264.0,264.0,52.8,264.0,,,,264.0,,,,,
22.16,2488.08,967.0,21.488888888888887,48.35,,,,,,,,96.7,483.5,,,322.3333333333333,,74.38461538461539,,967.0,,967.0,967.0,322.3333333333333,322.3333333333333,161.16666666666666,483.5,,967.0,322.3333333333333,483.5,,483.5,483.5,,
27.41,2506.78,664.0,20.75,51.07692307692308,,,,,,,,94.85714285714286,664.0,,,332.0,,51.07692307692308,,664.0,,,,332.0,332.0,83.0,332.0,,664.0,332.0,664.0,,664.0,,,
21.85,2497.5,830.0,23.714285714285715,46.11111111111112,,,,,,,,103.75,830.0,,,415.0,,69.74789915966386,,830.0,,830.0,,276.6666666666667,830.0,103.75,830.0,,830.0,415.0,415.0,,830.0,,,
80.63,2619.12,927.0,18.54,48.78947368421053,,,,,,,,71.3076923076923,927.0,,,309.0,,62.21476510067114,,,,927.0,927.0,154.5,309.0,57.9375,463.5,,463.5,231.75,309.0,,154.5,154.5,927.0,
27.75,2433.03,401.0,15.423076923076923,401.0,401.0,,,,,,,100.25,,,,401.0,,100.25,,,,,401.0,401.0,,133.66666666666666,401.0,,401.0,401.0,,401.0,,,,
37.22,2444.64,598.0,15.333333333333334,149.5,299.0,,,,,,,119.6,,,,299.0,,99.66666666666669,,,,598.0,598.0,598.0,,119.6,598.0,,598.0,598.0,598.0,598.0,,,,
21.57,2429.54,405.0,13.5,202.5,202.5,,,,,,,81.0,405.0,,,405.0,,101.25,,,,405.0,405.0,405.0,405.0,101.25,405.0,,405.0,405.0,,,,,,
27.39,2443.78,307.0,14.61904761904762,307.0,307.0,,,,,,,76.75,,,,307.0,,76.75,,,,,,307.0,,76.75,307.0,,307.0,307.0,,,,,,
32.71,2449.46,1151.0,17.17910447761194,230.2,575.5,,,,,,,127.88888888888889,1151.0,,,383.6666666666667,,88.53846153846153,,,1151.0,1151.0,1151.0,1151.0,,164.42857142857142,575.5,,1151.0,575.5,575.5,,,,,
29.26,2437.84,858.0,20.428571428571427,31.77777777777778,429.0,,,,,,,107.25,858.0,,,286.0,,122.57142857142856,,,214.5,858.0,214.5,858.0,429.0,17.510204081632654,429.0,,858.0,429.0,429.0,,,,,
27.86,2425.29,517.0,13.605263157894736,258.5,258.5,,,,,,,103.4,517.0,,,517.0,,64.625,,,,517.0,,172.33333333333334,,86.16666666666667,517.0,,517.0,517.0,517.0,,,,,
32.14,2448.6,508.0,18.142857142857142,101.6,254.0,,,,,,,101.6,508.0,,,508.0,,101.6,,,,508.0,508.0,508.0,,101.6,508.0,,508.0,508.0,508.0,,,,,
30.66,2521.06,1054.0,21.95833333333333,131.75,527.0,,,,,,,117.11111111111111,1054.0,,,351.3333333333333,,117.11111111111111,,1054.0,,527.0,,1054.0,527.0,131.75,1054.0,,1054.0,351.3333333333333,527.0,,,,,
20.43,2484.83,788.0,24.625,52.53333333333333,394.0,,,,,,788.0,87.55555555555556,788.0,,,394.0,,71.63636363636364,,,788.0,788.0,394.0,394.0,788.0,49.25,788.0,788.0,788.0,394.0,394.0,,,,,
14.03,2465.34,768.0,19.692307692307693,128.0,384.0,,,,109.71428571428572,,,69.81818181818181,256.0,,,384.0,,76.8,,768.0,,768.0,,768.0,384.0,192.0,768.0,,768.0,256.0,384.0,,,768.0,,
23.82,2491.58,671.0,20.96875,61.0,671.0,,,,,,,134.2,671.0,,,223.66666666666663,,74.55555555555556,,,,335.5,,,,61.0,671.0,,671.0,335.5,,671.0,671.0,,,
44.24,2468.77,605.0,20.86206896551724,50.41666666666666,,,,,,,,121.0,605.0,,,302.5,,75.625,,,,,,,,50.41666666666666,605.0,,605.0,605.0,605.0,,,,,
63.64,2506.21,757.0,21.02777777777778,44.52941176470589,,,,,757.0,,,126.16666666666669,757.0,,,252.33333333333331,,128.3050847457627,,,,,,,757.0,84.11111111111111,757.0,,757.0,757.0,757.0,,,,757.0,
42.49,2466.46,770.0,14.807692307692308,96.25,,,,,770.0,,,154.0,770.0,,,256.6666666666667,,128.33333333333334,,,,,,,770.0,128.33333333333334,770.0,,770.0,770.0,770.0,,,,770.0,
56.63,2492.55,553.0,14.552631578947368,92.16666666666669,,,,,553.0,,,92.16666666666669,553.0,,,184.33333333333331,,92.16666666666669,,,,,,,553.0,61.44444444444444,553.0,,553.0,276.5,553.0,,,,553.0,
51.05,2478.06,837.0,18.195652173913043,64.38461538461539,,,,,837.0,,,119.57142857142856,837.0,,,279.0,,139.5,,,,,,,837.0,52.3125,837.0,,837.0,837.0,418.5,,,,837.0,
79.94,2532.15,681.0,16.214285714285715,170.25,,,,,681.0,,,113.5,681.0,,,227.0,,113.5,,,,,,,681.0,136.2,681.0,,681.0,681.0,681.0,681.0,,,681.0,
70.32,2515.47,864.0,16.941176470588236,216.0,,,,,864.0,,,144.0,864.0,,,288.0,,144.0,,,,,,,864.0,78.54545454545455,864.0,,864.0,864.0,432.0,,,,864.0,
55.36,2492.7,348.0,16.571428571428573,69.6,,,,,348.0,,,87.0,348.0,,,174.0,,87.0,,,,,,,348.0,116.0,348.0,,348.0,348.0,348.0,348.0,,,,
44.03,2544.93,752.0,19.28205128205128,57.84615384615385,752.0,,,,752.0,,,94.0,752.0,,,250.66666666666663,,150.4,,,,,,,752.0,62.66666666666666,752.0,,752.0,376.0,376.0,,,,752.0,
50.0,2562.11,740.0,21.764705882352946,56.92307692307692,370.0,,,,740.0,,,123.33333333333331,740.0,,,246.66666666666663,,123.33333333333331,,,,,,,370.0,67.27272727272727,740.0,,740.0,370.0,740.0,,,,,
55.31,2569.16,793.0,21.43243243243243,61.0,793.0,,,,793.0,,,99.125,793.0,,,198.25,,72.0909090909091,,,,,,,793.0,99.125,793.0,,793.0,396.5,793.0,,,,,
72.84,2568.94,472.0,17.48148148148148,118.0,,,,,472.0,,,78.66666666666667,472.0,,,236.0,,121.02564102564102,,,,,,,472.0,157.33333333333334,472.0,,472.0,472.0,472.0,,,,472.0,
43.07,2541.05,693.0,25.666666666666668,231.0,693.0,,,,,,,,,,,,,,,,,,,,,99.0,,,693.0,693.0,693.0,,,,,
40.17,2502.18,785.0,15.7,60.38461538461539,392.5,,,,,,785.0,65.41666666666667,,196.25,,261.6666666666667,,130.83333333333334,,,,,,130.83333333333334,785.0,65.41666666666667,785.0,,,785.0,785.0,,130.83333333333334,,157.0,
15.06,2423.2,422.0,12.787878787878787,140.66666666666666,105.5,,,,,,422.0,211.0,211.0,70.33333333333333,,211.0,,140.66666666666666,422.0,,,422.0,,,211.0,42.2,422.0,,422.0,422.0,211.0,,105.5,,422.0,
43.27,2518.79,408.0,17.73913043478261,408.0,,,,,204.0,,,,,204.0,408.0,102.0,,408.0,,,,,,,,204.0,408.0,,408.0,408.0,,,81.6,,408.0,
10.68,2429.46,730.0,18.71794871794872,182.5,,,730.0,,,730.0,730.0,,730.0,730.0,365.0,365.0,,365.0,,,,,,,365.0,42.94117647058823,730.0,,730.0,730.0,365.0,,730.0,,730.0,
82.66,2636.55,795.0,22.08333333333333,397.5,,,,,,,795.0,99.375,795.0,,795.0,198.75,795.0,,,,,,,,,198.75,397.5,,397.5,795.0,795.0,795.0,159.0,,795.0,
39.18,2484.0,763.0,19.075,190.75,,,,763.0,,,763.0,381.5,,,,381.5,,381.5,,,381.5,,,,152.6,190.75,381.5,,381.5,381.5,254.33333333333331,,,,763.0,
29.35,2481.88,661.0,13.770833333333334,165.25,,,661.0,,,,661.0,661.0,,220.33333333333331,,330.5,,,,,,,,,220.33333333333331,44.06666666666667,,,330.5,330.5,,661.0,661.0,,661.0,
25.78,2438.92,272.0,15.11111111111111,136.0,,,,,,,,272.0,272.0,,,136.0,272.0,136.0,,,,,,,,54.4,272.0,,,,,,,,,
56.51,2531.69,1803.0,13.976744186046512,100.16666666666669,,,,901.5,,1803.0,450.75,450.75,,601.0,1803.0,200.33333333333331,,112.6875,,,,,,,,225.375,601.0,1803.0,,601.0,601.0,,81.95454545454545,92.46153846153848,901.5,
57.14,2533.1,690.0,18.157894736842103,230.0,,,,,,,,172.5,345.0,690.0,,138.0,,230.0,,,,,,690.0,,115.0,172.5,,690.0,,,,115.0,28.75,,
66.59,2562.48,1314.0,19.043478260869566,187.7142857142857,1314.0,,,,1314.0,657.0,,146.0,657.0,1314.0,,187.7142857142857,,146.0,,,,,1314.0,1314.0,1314.0,131.4,438.0,,262.8,438.0,1314.0,,101.07692307692308,,,
84.2,2608.74,2386.0,18.936507936507937,113.61904761904762,,,,,,,2386.0,119.3,,596.5,,238.6,,298.25,1193.0,,,1193.0,1193.0,2386.0,,95.44,596.5,,1193.0,298.25,596.5,2386.0,,149.125,,
3.68,2413.12,172.0,9.555555555555555,57.333333333333336,,,,172.0,,172.0,,,,172.0,,86.0,,,,,172.0,,,,,28.666666666666668,172.0,,172.0,86.0,,,,,,
10.18,2391.85,603.0,17.228571428571428,201.0,,,201.0,,,,301.5,603.0,603.0,201.0,,,,154.6153846153846,,,,,,,603.0,54.81818181818182,603.0,,,,,,67.0,50.25,603.0,
16.39,2475.19,440.0,24.444444444444443,110.0,,,110.0,,,,,,,88.0,440.0,440.0,,,,,,,,110.0,,440.0,440.0,,146.66666666666666,440.0,220.0,,,,,
10.64,2488.51,479.0,23.95,95.8,,,,,,,,,,159.66666666666666,,479.0,,,239.5,,,,,,479.0,119.75,479.0,,,159.66666666666666,,,,,,
34.98,2447.81,663.0,17.0,132.6,663.0,,,,,,,132.6,663.0,,,663.0,,390.0,,,663.0,663.0,663.0,,,82.875,663.0,,663.0,663.0,663.0,663.0,,,,
34.72,2447.85,365.0,14.6,60.833333333333336,365.0,,,,,,,91.25,,,,365.0,,,,,,,,,,52.142857142857146,182.5,,365.0,365.0,365.0,365.0,,,,
10.85,2392.02,414.0,18.818181818181817,31.846153846153847,414.0,,,,,,,103.5,460.0,,,414.0,,460.0,,,,,138.0,276.0,,31.846153846153847,414.0,,414.0,414.0,414.0,414.0,,,,
20.81,2427.86,513.0,19.0,102.6,,,,,,,,128.25,513.0,,,513.0,,513.0,,,,,513.0,,,64.125,513.0,,513.0,513.0,513.0,,,,,
25.11,2429.96,563.0,16.085714285714285,281.5,,,,,,,,112.6,625.5555555555555,,,563.0,,563.0,,,,563.0,563.0,563.0,,70.375,563.0,,563.0,563.0,563.0,563.0,,,,
28.7,2509.92,855.0,23.75,61.07142857142857,855.0,,,,,,,142.5,855.0,,,427.5,,1068.75,,,,,855.0,855.0,855.0,97.1590909090909,855.0,855.0,855.0,427.5,427.5,855.0,,,,
16.67,2401.7,597.0,23.88,45.92307692307692,597.0,,,,,,,119.4,597.0,,,597.0,,746.25,,,597.0,597.0,597.0,,,42.642857142857146,597.0,,597.0,597.0,597.0,597.0,,,,
24.65,2495.84,955.0,26.52777777777778,56.1764705882353,955.0,,,,,,,159.16666666666666,955.0,,,477.5,,1193.75,,,,955.0,,,238.75,86.81818181818181,955.0,,955.0,477.5,477.5,955.0,,,,
38.53,2532.07,177.0,14.75,88.5,177.0,,,,,,,44.25,177.0,,,177.0,,196.66666666666663,,,,177.0,177.0,177.0,,88.5,,,177.0,177.0,,,,,,
14.17,2376.54,576.0,17.142857142857142,115.2,,,,,,,,120.0,,,,576.0,,640.0,,,,,640.0,,576.0,,576.0,576.0,576.0,576.0,576.0,576.0,,,,
13.4,2388.06,290.0,12.608695652173912,290.0,,,,,,,,145.0,290.0,,,290.0,,,,,,,,,,,290.0,,290.0,290.0,,290.0,,,,
28.41,2415.03,280.0,12.727272727272728,18.666666666666668,,,,,,,,40.0,311.1111111111111,,,280.0,,140.0,,,,,,,280.0,19.310344827586206,280.0,280.0,280.0,280.0,,280.0,,,,
14.67,2386.63,277.0,14.73404255319149,92.33333333333331,277.0,,,,,,,92.33333333333331,,,,277.0,,,,,,,,,138.5,138.5,277.0,277.0,277.0,277.0,,277.0,,,,
26.37,2411.49,280.0,21.53846153846154,40.0,140.0,,,,,,,93.33333333333331,280.0,,,280.0,,280.0,,,,,280.0,,,350.0,350.0,140.0,280.0,280.0,,280.0,,,,
11.65,2376.05,273.0,13.65,91.0,273.0,,,,,,,91.0,143.6842105263158,,,273.0,,,,,,,,,,,273.0,273.0,273.0,273.0,,,,,,
11.03,2462.18,936.0,21.272727272727277,44.57142857142857,,,,,,,,93.6,936.0,,,234.0,,217.6744186046512,,,,,,,468.0,73.125,468.0,936.0,936.0,468.0,468.0,936.0,,,,
7.78,2409.57,869.0,18.89130434782609,45.73684210526316,,,,,,,,108.625,869.0,,,289.6666666666667,,362.08333333333337,,,,,,869.0,434.5,49.65714285714286,869.0,869.0,869.0,434.5,434.5,869.0,,,,
50.72,2417.06,282.0,18.8,40.285714285714285,,,,,,,,70.5,282.0,,,141.0,,313.3333333333333,,,282.0,,282.0,,,94.0,282.0,,282.0,282.0,,,,,,
38.3,2411.11,462.0,14.4375,92.4,,,,,,,,77.0,462.0,,,231.0,,243.1578947368421,,,462.0,,462.0,,,94.28571428571428,462.0,,462.0,462.0,462.0,,,,,
16.87,2353.4,388.0,16.869565217391305,55.42857142857143,,,,,,,,97.0,388.0,,,194.0,,204.21052631578948,,,,,388.0,,,194.0,388.0,,388.0,388.0,388.0,,,,,
23.99,2494.41,903.0,20.066666666666663,69.46153846153847,,,,,,,,100.33333333333331,903.0,,,451.5,,,,,,,,,903.0,136.8181818181818,903.0,,903.0,451.5,451.5,,,903.0,,
23.08,2451.21,621.0,21.05084745762712,56.45454545454545,,,,,,,,124.2,621.0,,,310.5,,200.32258064516128,,,,,621.0,,,69.0,621.0,,621.0,310.5,621.0,,,,,
18.71,2474.46,701.0,17.43781094527363,63.72727272727273,233.66666666666663,,,,,,,233.66666666666663,,,,350.5,,,701.0,,,,,,701.0,77.88888888888889,1402.0,,701.0,701.0,701.0,,,,,
12.4,2387.65,980.0,19.91869918699187,89.0909090909091,490.0,,,,,,,140.0,980.0,,,326.6666666666667,,251.2820512820513,490.0,,980.0,,,,,122.5,490.0,,980.0,490.0,,,,,,
37.35,2457.2,428.0,18.608695652173918,42.8,,,,,428.0,,,53.5,428.0,,,214.0,,475.55555555555554,,,,,428.0,,,32.92307692307692,428.0,428.0,428.0,428.0,428.0,,,,,
57.85,2490.99,530.0,17.096774193548388,58.888888888888886,,,,,,,,75.71428571428571,530.0,,,265.0,,196.29629629629628,,,,530.0,,,,66.25,530.0,530.0,530.0,530.0,530.0,,265.0,,,
59.42,2488.47,672.0,18.16216216216216,48.0,,,,,672.0,,,96.0,672.0,,,336.0,,146.08695652173915,,,,672.0,336.0,,,67.2,672.0,672.0,672.0,672.0,672.0,,,,,
31.77,2509.77,624.0,18.90909090909091,48.0,,,,,,,,104.0,624.0,,,312.0,,693.3333333333334,,,,,,,,89.14285714285714,624.0,,624.0,624.0,624.0,,,,,
45.45,2469.26,427.0,14.724137931034482,85.4,,,,,,,,61.0,213.5,,,213.5,,158.14814814814812,,,,,427.0,,,35.583333333333336,427.0,427.0,427.0,427.0,427.0,,,,,
50.75,2479.45,517.0,18.464285714285715,47.0,,,,,,,,64.625,517.0,,,258.5,,143.61111111111111,,,,517.0,517.0,,,51.7,517.0,517.0,517.0,517.0,258.5,,,,,
49.57,2551.53,679.0,18.86111111111111,61.72727272727273,,,,,679.0,,,113.16666666666669,679.0,,,339.5,,,,,,679.0,679.0,,,135.8,679.0,,679.0,679.0,679.0,,,,,
15.02,2399.56,464.0,17.185185185185187,77.33333333333333,,,,,,,,92.8,464.0,,,232.0,,515.5555555555555,,,,464.0,,,232.0,116.0,464.0,,464.0,464.0,464.0,,,,,
20.27,2418.75,652.0,22.48275862068965,43.46666666666667,,,,,,,,108.66666666666669,652.0,,,326.0,,,,,,,,,,130.4,652.0,,652.0,326.0,652.0,,,,,
11.52,2390.77,514.0,17.724137931034484,102.8,,,,,,,,102.8,514.0,,,257.0,,,,,,,514.0,,,102.8,514.0,,514.0,257.0,514.0,,,,,
20.72,2474.9,1047.0,22.76086956521739,58.16666666666666,,,,,,,,104.7,1047.0,,,349.0,,1163.3333333333333,,,,,,,,174.5,523.5,,1047.0,523.5,523.5,,,,,
36.0,2468.8,393.0,15.72,43.66666666666666,,,,,,,,78.6,393.0,,,196.5,,262.0,,,,,,393.0,,32.75,196.5,,393.0,,393.0,393.0,,,,
40.05,2458.32,415.0,15.961538461538462,41.5,,,,,,,,103.75,415.0,,,207.5,,153.7037037037037,,,,,,415.0,415.0,34.583333333333336,415.0,,415.0,,415.0,415.0,,,,
12.75,2460.01,837.0,22.026315789473685,41.85,837.0,,,,,837.0,,104.625,837.0,,,279.0,,239.14285714285717,,,,,,837.0,,64.38461538461539,837.0,,837.0,418.5,418.5,837.0,,,,
28.43,2423.46,506.0,50.6,20.24,,,,,,,,101.2,506.0,,,253.0,,253.0,,,506.0,506.0,506.0,,,63.25,506.0,,506.0,506.0,506.0,,,,,
35.6,2424.45,560.0,80.0,19.310344827586206,,,,,,,,112.0,560.0,,,280.0,,,,,,560.0,,560.0,560.0,43.07692307692308,560.0,,560.0,560.0,560.0,560.0,,,,
29.17,2399.99,408.0,68.0,15.692307692307692,,,,,,,,81.6,408.0,,,204.0,,,,,408.0,408.0,408.0,408.0,408.0,37.09090909090909,408.0,,408.0,408.0,408.0,408.0,,,,
21.21,2382.27,512.0,64.0,16.0,,,,,,,,102.4,512.0,,,256.0,,,,,256.0,256.0,128.0,256.0,512.0,23.272727272727277,256.0,,512.0,512.0,256.0,,,,,
18.51,2485.23,1028.0,20.97959183673469,60.47058823529412,,,,,,,,128.5,514.0,,,257.0,,,,,1028.0,514.0,,1028.0,,73.42857142857143,514.0,,1028.0,342.6666666666667,342.6666666666667,1028.0,,,,
15.66,2434.3,697.0,63.36363636363637,19.914285714285715,,,,,,,,174.25,697.0,,,348.5,,,,,,1394.0,697.0,697.0,697.0,69.7,697.0,,697.0,232.33333333333331,697.0,,,,,
24.04,2475.58,495.0,82.5,21.52173913043478,,,,,,,,99.0,495.0,,,247.5,,,,,,495.0,495.0,495.0,495.0,61.875,495.0,,495.0,495.0,495.0,,,,,
29.67,2430.54,584.0,24.33333333333333,41.71428571428572,,,,,,,,,584.0,,,292.0,,,,,584.0,584.0,584.0,,,45.98425196850394,1460.0,,584.0,584.0,584.0,584.0,,,,
47.99,2479.7,554.0,19.103448275862068,69.25,,,,,,,,110.8,554.0,,,277.0,,,,,554.0,554.0,277.0,277.0,554.0,55.4,2770.0,,554.0,554.0,554.0,554.0,554.0,,,
32.58,2448.69,455.0,19.782608695652176,75.83333333333333,,,,,,,,101.11111111111111,,,,227.5,,1137.5,,,227.5,,568.75,455.0,,92.85714285714285,455.0,,455.0,455.0,455.0,455.0,,,,
23.53,2496.22,900.0,23.68421052631579,46.15384615384615,,,,,,,,180.0,900.0,,,450.0,,1125.0,900.0,,900.0,900.0,,900.0,,112.5,900.0,,900.0,360.0,450.0,900.0,,,900.0,
25.44,2496.98,982.0,23.951219512195124,51.68421052631579,,,,,,,,327.3333333333333,1091.111111111111,,,491.0,,,,,,1964.0,,491.0,,163.66666666666666,982.0,,982.0,327.3333333333333,491.0,982.0,,,,
59.74,2499.25,578.0,18.64516129032258,88.92307692307692,,,,,,,,128.44444444444446,642.2222222222222,,,289.0,,,,,,1156.0,,578.0,,107.03703703703702,578.0,,578.0,578.0,578.0,578.0,,,,
31.96,2444.21,386.0,18.38095238095238,64.33333333333333,,,,,,,,77.2,,,,193.0,,,,,386.0,386.0,386.0,386.0,,113.52941176470588,386.0,,386.0,386.0,386.0,386.0,965.0,,,
47.75,2555.89,1016.0,25.4,53.47368421052632,,,,,,,,169.33333333333334,1016.0,,,508.0,,1270.0,,,1016.0,1016.0,,508.0,,78.15384615384616,1016.0,,1016.0,338.6666666666667,508.0,1016.0,,1016.0,,
32.51,2431.29,620.0,18.78787878787879,88.57142857142857,,,,,,,,103.33333333333331,326.3157894736842,,,310.0,,,,,,620.0,620.0,620.0,,56.88073394495412,620.0,,620.0,620.0,620.0,620.0,,,,
42.34,2462.39,577.0,21.37037037037037,72.125,,,,,,,,104.9090909090909,,,,288.5,,,,,,577.0,577.0,577.0,,115.4,577.0,,577.0,577.0,577.0,577.0,,,,
32.58,2431.16,494.0,16.466666666666665,61.75,494.0,,,,,,,98.8,,,,247.0,,,,,,494.0,,,,70.57142857142857,,,494.0,494.0,494.0,494.0,,,,
29.91,2428.32,444.0,16.444444444444443,74.0,444.0,,,,,444.0,,222.0,,,,222.0,,444.0,,,,444.0,444.0,,,148.0,444.0,,444.0,444.0,444.0,444.0,,,,
18.29,2421.4,359.0,16.933962264150942,59.833333333333336,512.8571428571429,,,,,359.0,,119.66666666666669,,,,179.5,,359.0,,,,512.8571428571429,598.3333333333334,,,89.75,359.0,,359.0,359.0,359.0,,,,,
25.98,2422.98,520.0,19.25925925925926,86.66666666666667,520.0,,,,,520.0,,173.33333333333334,,,,260.0,,577.7777777777777,,,,520.0,520.0,,,,520.0,,520.0,520.0,520.0,520.0,,,,
26.92,2426.72,451.0,15.551724137931034,66.32352941176471,451.0,,,,,451.0,,150.33333333333334,,,,225.5,,,,,,451.0,,,902.0,150.33333333333334,451.0,,451.0,451.0,451.0,451.0,,,,
37.89,2446.71,822.0,21.295336787564764,45.66666666666666,822.0,,,,,822.0,,117.42857142857144,822.0,,,411.0,,411.0,,,,483.5294117647059,411.0,,,58.71428571428572,822.0,456.6666666666666,822.0,411.0,411.0,822.0,,,,
40.87,2515.65,932.0,16.495575221238937,58.25,932.0,,,,,932.0,,88.76190476190476,932.0,,,310.6666666666667,,932.0,,,,517.7777777777777,932.0,,,77.66666666666667,932.0,,932.0,310.6666666666667,310.6666666666667,932.0,,932.0,,
35.46,2411.49,710.0,22.468354430379748,32.27272727272727,1420.0,,,,,355.0,,101.42857142857144,,,,355.0,,710.0,,,,710.0,710.0,,710.0,88.75,710.0,,710.0,355.0,355.0,591.6666666666667,,,,
24.24,2498.57,833.0,18.67713004484305,59.5,833.0,,,,,833.0,,128.15384615384616,833.0,,,277.6666666666667,,416.5,,,,555.3333333333334,,,,277.6666666666667,833.0,,833.0,277.6666666666667,416.5,833.0,,833.0,,
16.97,2456.33,790.0,17.32456140350877,46.47058823529412,790.0,,,,,790.0,,158.0,790.0,,,263.3333333333333,,790.0,,,,790.0,987.5,,395.0,197.5,790.0,,790.0,263.3333333333333,395.0,790.0,,790.0,,
20.77,2416.11,462.0,15.66101694915254,115.5,,,,,,,,77.0,,,,231.0,,462.0,,,,462.0,231.0,462.0,,51.333333333333336,462.0,,462.0,462.0,462.0,462.0,,,,
29.63,2445.59,492.0,16.677966101694917,82.0,,,,,,,,123.0,,,,246.0,,492.0,,,,492.0,,984.0,,49.2,492.0,,492.0,492.0,492.0,492.0,,,,
11.11,2385.09,292.0,15.783783783783784,73.0,292.0,,,,,,,73.0,,,,146.0,,365.0,,,,292.0,365.0,584.0,,54.07407407407407,292.0,,292.0,292.0,292.0,292.0,,,,
