PctProficient,ScaleScoreAvg,FallEnrollment,"Students Per Teacher, Regular","Students Per Teacher, Special","Students Per Specialist, Instructional",Students Per Assistant Superintendent,Students Per Administrative Assistant,"Students Per Supervisor, Pupil Support",Students Per Crafts & Trades,Students Per Technical,"Students Per Supervisor, General Support",Students Per Custodial,Students Per Managerial,Students Per Director,"Students Per Supervisor, Instructional",Students Per Secretarial,Students Per Superintendent,Students Per Cafeteria Worker,"Students Per Specialist, General Support",Students Per Home Visitor,Students Per Other Pupil Support,Students Per Psychologist,Students Per Speech and Hearing Therapist,Students Per Other Instructional Support,"Students Per Specialist, Pupil Support",Students Per Teaching & Clerical Aide,Students Per Nurse,Students Per Social Worker,Students Per Principal,Students Per Guidance Counselor,Students Per Assistant Principal,Students Per Librarian,Students Per Service Aide,Students Per Bus Driver & Laborer,Students Per Other General Support,Students Per Psychometrist
64.57,,1195.0,20.25423728813559,298.75,,,,,,1195.0,,119.5,1195.0,,,398.3333333333333,,119.5,,,,,,1195.0,1195.0,597.5,1195.0,,1195.0,398.3333333333333,1195.0,1195.0,,,,
85.21,,953.0,21.177777777777777,476.5,,,,,953.0,,,95.3,953.0,,,317.6666666666667,,79.41666666666667,,,,953.0,,953.0,,476.5,953.0,,953.0,476.5,476.5,953.0,,,,
79.52,,744.0,15.829787234042554,106.28571428571428,,,,,,,,74.4,744.0,,,248.0,,93.0,,,,744.0,,248.0,372.0,186.0,744.0,,744.0,744.0,372.0,744.0,744.0,372.0,,
11.11,,186.0,16.90909090909091,,,,186.0,,,,,186.0,186.0,,,,,,,,,,,,,37.2,,,186.0,,186.0,,,,,
43.33,,347.0,20.41176470588235,115.66666666666669,347.0,,,,,,,115.66666666666669,,,,347.0,,86.75,,,,347.0,,347.0,,115.66666666666669,347.0,,347.0,,,347.0,,,,
65.33,,730.0,21.47058823529412,146.0,,,,,,,,182.5,730.0,,,365.0,,91.25,,,,730.0,730.0,730.0,730.0,121.66666666666669,365.0,,730.0,,730.0,730.0,365.0,,,
54.29,,426.0,20.285714285714285,85.2,,,,,,,,142.0,,,,426.0,,142.0,,,,426.0,,426.0,,142.0,426.0,,426.0,,,426.0,,,,
67.66,,473.0,20.565217391304348,157.66666666666666,,,,,,,,157.66666666666666,,,,,,157.66666666666666,,,,,,473.0,473.0,473.0,473.0,,473.0,,,473.0,,,,
64.78,,535.0,19.814814814814813,133.75,535.0,,,,,,,178.33333333333334,,,,535.0,,178.33333333333334,,,,535.0,535.0,535.0,535.0,178.33333333333334,535.0,,535.0,,535.0,535.0,107.0,,,
46.95,,655.0,22.58620689655172,93.57142857142856,,,,,,,,163.75,,,,327.5,,163.75,,,,655.0,,655.0,,655.0,327.5,,655.0,,655.0,655.0,,,,
47.62,,564.0,24.52173913043478,51.27272727272727,564.0,,,,,,,141.0,,,,564.0,,141.0,,,,564.0,,564.0,564.0,62.66666666666666,564.0,,564.0,,564.0,564.0,,,,
45.83,,460.0,23.0,51.11111111111112,460.0,,,,,,,153.33333333333334,,,,460.0,,153.33333333333334,,,,460.0,460.0,,460.0,57.5,460.0,,460.0,,,460.0,460.0,,,
41.32,,460.0,23.0,92.0,,,,,,,,153.33333333333334,,,,460.0,,115.0,,,,460.0,,460.0,460.0,92.0,460.0,,460.0,,,460.0,230.0,,,
26.55,,716.0,20.457142857142856,143.2,,,,,,,,143.2,,,,358.0,,119.33333333333331,,,,716.0,,716.0,716.0,238.66666666666663,358.0,,716.0,,716.0,716.0,,,,
58.28,,571.0,21.14814814814815,190.33333333333331,,,,,,,,190.33333333333331,,,,571.0,,114.2,,,,,,571.0,571.0,571.0,,,571.0,,,571.0,285.5,,,
70.86,,377.0,18.85,125.66666666666669,,,,,,,,125.66666666666669,,,,377.0,,125.66666666666669,,,,377.0,,,377.0,53.85714285714285,377.0,,377.0,,,377.0,377.0,,,
57.53,,424.0,20.19047619047619,60.57142857142857,,,,,,,,141.33333333333334,,,,424.0,,106.0,,,,,,424.0,424.0,141.33333333333334,424.0,,424.0,,,424.0,424.0,,,
47.17,,560.0,25.454545454545453,43.07692307692308,,,,,,,,140.0,,,,280.0,,140.0,,,,560.0,560.0,560.0,560.0,46.66666666666666,280.0,,560.0,,,560.0,,,,
17.88,,392.0,23.058823529411764,39.2,,,,,,,,78.4,392.0,,,392.0,,49.0,,392.0,,392.0,,392.0,392.0,26.133333333333333,392.0,,392.0,,392.0,392.0,,,,
8.31,,431.0,30.785714285714285,47.888888888888886,431.0,,,,,,,53.875,215.5,,,143.66666666666666,,47.888888888888886,,,,,,215.5,143.66666666666666,143.66666666666666,431.0,,431.0,431.0,431.0,,,143.66666666666666,,
12.6,,243.0,17.357142857142858,30.375,,,,,,,,81.0,,,,243.0,,121.5,,,,243.0,,243.0,,60.75,,,243.0,,,243.0,243.0,243.0,,
24.42,,430.0,18.695652173913043,86.0,,,,,,,,107.5,,,,430.0,,107.5,,,,430.0,,,430.0,86.0,430.0,,430.0,,430.0,430.0,430.0,430.0,,
15.95,,337.0,18.72222222222222,112.33333333333331,337.0,,,,,,,168.5,,,,337.0,,116.20689655172414,,,,337.0,,337.0,,112.33333333333331,337.0,,337.0,,337.0,,337.0,,,
29.84,,1057.0,25.166666666666668,50.333333333333336,528.5,,,,,,,105.7,528.5,,,352.3333333333333,,66.0625,,1057.0,,1057.0,1057.0,528.5,352.3333333333333,176.16666666666666,1057.0,,,528.5,528.5,,,528.5,,
34.2,,772.0,26.620689655172413,45.41176470588236,772.0,,,,,,,110.28571428571428,772.0,,,386.0,,64.33333333333333,,772.0,,772.0,,772.0,257.3333333333333,154.4,772.0,,,772.0,386.0,,772.0,,,
36.06,,877.0,24.36111111111111,51.588235294117645,,,,,,,,109.625,877.0,,,292.3333333333333,,79.72727272727273,,877.0,,877.0,,438.5,292.3333333333333,87.7,877.0,,877.0,438.5,438.5,,877.0,,,
41.15,,382.0,15.28,,382.0,,,,,,,95.5,,,,382.0,,95.5,,,,,382.0,,,191.0,382.0,,382.0,382.0,,382.0,,,,
44.37,,609.0,16.026315789473685,304.5,304.5,,,,,,,121.8,,,,304.5,,101.5,,,,609.0,,609.0,,304.5,609.0,,609.0,609.0,609.0,609.0,,,,
49.8,,460.0,14.838709677419354,460.0,460.0,,,,,,,115.0,460.0,,,460.0,,92.0,,,,460.0,460.0,460.0,230.0,230.0,460.0,,460.0,460.0,,,,,,
51.16,,355.0,15.434782608695652,355.0,355.0,,,,,,,88.75,,,,355.0,,88.75,,,,,,,,177.5,355.0,,355.0,355.0,,,,,,
63.13,,1134.0,18.29032258064516,162.0,1134.0,,,,,,,141.75,1134.0,,,378.0,,87.23076923076923,,,1134.0,1134.0,1134.0,1134.0,,226.8,1134.0,,1134.0,567.0,567.0,1134.0,,,,
47.78,,878.0,21.414634146341463,39.90909090909091,878.0,,,,,,,109.75,878.0,,,292.6666666666667,,97.55555555555556,,,219.5,439.0,292.6666666666667,439.0,878.0,25.085714285714285,439.0,,878.0,439.0,439.0,,,,,
52.45,,581.0,16.13888888888889,581.0,581.0,,,,,,,145.25,581.0,,,581.0,,72.625,,,,,,290.5,581.0,193.66666666666663,581.0,,581.0,581.0,,,,,,
37.31,,531.0,16.59375,132.75,265.5,,,,,,,106.2,531.0,,,531.0,,75.85714285714286,,,,,531.0,531.0,,265.5,531.0,,531.0,531.0,531.0,,,,,
50.3,,1034.0,22.47826086956522,114.88888888888889,1034.0,,,,,,,114.88888888888889,1034.0,,,344.6666666666667,,114.88888888888889,,1034.0,,1034.0,,1034.0,1034.0,147.71428571428572,1034.0,,1034.0,344.6666666666667,517.0,,,,,
49.32,,662.0,21.35483870967742,50.92307692307692,331.0,,,,,,,73.55555555555556,662.0,,,331.0,,60.18181818181818,,,,662.0,662.0,662.0,662.0,50.92307692307692,662.0,,662.0,220.66666666666663,331.0,,,,,
42.54,,756.0,22.235294117647054,94.5,378.0,,,,108.0,,,68.72727272727273,756.0,,,378.0,,84.0,,,,756.0,,756.0,756.0,189.0,756.0,,756.0,252.0,378.0,,,756.0,,
44.97,,566.0,16.17142857142857,51.45454545454545,566.0,,,,,,,62.888888888888886,566.0,,,141.5,,47.16666666666666,,,,566.0,,,,70.75,566.0,,566.0,566.0,566.0,566.0,566.0,,,
62.34,,780.0,20.526315789473685,111.42857142857144,,,,,780.0,,,156.0,780.0,,,260.0,,130.0,,,,,,,780.0,60.0,780.0,,780.0,780.0,780.0,,,,,
41.01,,794.0,16.893617021276597,264.6666666666667,,,,,794.0,,,132.33333333333334,794.0,,,264.6666666666667,,132.33333333333334,,,,,,,,56.71428571428572,794.0,,794.0,794.0,397.0,,,,,
61.37,,590.0,17.87878787878788,147.5,,,,,590.0,,,118.0,590.0,,,295.0,,98.33333333333331,,,,,,,,45.38461538461539,590.0,,590.0,590.0,590.0,,,,,
52.99,,775.0,18.902439024390244,77.5,,,,,775.0,,,96.875,775.0,,,258.3333333333333,,96.875,,,,,,,775.0,33.69565217391305,775.0,,775.0,775.0,775.0,,,,,
79.02,,633.0,16.657894736842106,158.25,,,,,633.0,,,126.6,633.0,,,211.0,,158.25,,,,,,,,70.33333333333333,633.0,,633.0,633.0,633.0,633.0,,,,
74.14,,789.0,18.785714285714285,131.5,,,,,789.0,,,112.71428571428572,789.0,,,263.0,,131.5,,,,,,,789.0,71.72727272727273,789.0,,789.0,394.5,394.5,,,,,
52.85,,374.0,17.0,93.5,,,,,374.0,,,124.66666666666669,374.0,,,187.0,,124.66666666666669,,,,,,,,62.333333333333336,374.0,,374.0,374.0,374.0,374.0,,,,
61.88,,680.0,21.25,68.0,680.0,,,,680.0,,,85.0,680.0,,,226.66666666666663,,113.33333333333331,,,,,,,340.0,97.14285714285714,680.0,,680.0,340.0,680.0,,,,,
67.0,,717.0,21.727272727272727,71.7,239.0,,,,717.0,,,119.5,717.0,,,239.0,,102.42857142857144,,,,,,,717.0,65.18181818181819,717.0,,717.0,358.5,717.0,,,,,
55.49,,669.0,18.58333333333333,66.9,,,,,669.0,,,95.57142857142856,669.0,,,223.0,,95.57142857142856,,,,,,,669.0,74.33333333333333,669.0,,669.0,334.5,669.0,,,,669.0,
90.03,,457.0,18.28,228.5,,,,,457.0,,,114.25,457.0,,,228.5,,114.25,,,,,,,,91.4,457.0,,457.0,457.0,457.0,,,,,
54.82,,698.0,20.529411764705884,174.5,,,,,,,,,,,,,,,,,,,,,,58.16666666666666,,,698.0,698.0,698.0,,,,,
11.11,,224.0,14.933333333333334,56.0,224.0,,,,,224.0,,,,224.0,224.0,224.0,,112.0,,,,,,,,20.363636363636363,224.0,,,224.0,,,,224.0,,
51.48,,639.0,17.27027027027027,79.875,639.0,,,,,,,639.0,,319.5,,319.5,,159.75,,,,,,319.5,,91.28571428571428,639.0,,,639.0,,,319.5,,319.5,
22.44,,443.0,14.766666666666667,63.285714285714285,147.66666666666666,,,,,,443.0,221.5,221.5,443.0,,443.0,,,443.0,,,443.0,,,,88.6,443.0,,,443.0,147.66666666666666,,31.642857142857142,,147.66666666666666,
59.11,,417.0,19.857142857142858,139.0,,,,,139.0,,,,,208.5,417.0,139.0,417.0,417.0,,,,,,,,104.25,417.0,,417.0,,,,83.4,,417.0,
30.73,,758.0,18.047619047619047,252.66666666666663,,,,,,758.0,758.0,,758.0,758.0,758.0,758.0,,108.28571428571428,,,,,,,379.0,44.588235294117645,758.0,,758.0,758.0,758.0,758.0,758.0,,758.0,
96.21,,594.0,19.8,594.0,,,,,,,594.0,99.0,,,,297.0,,,,,,,,,,198.0,594.0,,594.0,594.0,594.0,594.0,198.0,,,
38.32,,792.0,18.857142857142858,264.0,,,,198.0,,,,264.0,,792.0,,396.0,,396.0,,,792.0,,,,264.0,198.0,792.0,,,,792.0,,,,264.0,
46.26,,644.0,17.88888888888889,214.66666666666663,644.0,,,,,,644.0,644.0,,644.0,,214.66666666666663,,,,,,,,,322.0,80.5,322.0,,644.0,,644.0,644.0,644.0,,,
48.31,,284.0,14.947368421052632,142.0,,,,,,,,284.0,284.0,,,142.0,284.0,94.66666666666669,,,,,,,,35.5,284.0,,,,284.0,,,,,
79.49,,1161.0,14.69620253164557,193.5,,,,,,1161.0,580.5,1161.0,,387.0,580.5,193.5,,89.3076923076923,1161.0,,,,,,,89.3076923076923,580.5,,,580.5,1161.0,,290.25,,,
73.71,,690.0,18.157894736842103,345.0,,,690.0,,,,,345.0,345.0,690.0,,138.0,,138.0,,,,,,690.0,,172.5,690.0,,690.0,690.0,,690.0,57.5,22.258064516129032,,
75.7,,1013.0,20.6734693877551,168.83333333333334,,,,,1013.0,506.5,,168.83333333333334,506.5,1013.0,,202.6,,144.71428571428572,,,,1013.0,1013.0,,,101.3,337.6666666666667,,253.25,506.5,,,168.83333333333334,,,
93.62,,2140.0,18.938053097345133,142.66666666666666,,,,,,,2140.0,112.63157894736842,,713.3333333333334,,214.0,,237.77777777777777,1070.0,,,2140.0,2140.0,,,93.04347826086956,535.0,,1070.0,356.6666666666667,1070.0,2140.0,2140.0,2140.0,,
8.29,,212.0,11.77777777777778,106.0,,,,212.0,,212.0,,212.0,106.0,212.0,,212.0,,,,,,,,,,23.55555555555556,212.0,,,106.0,,,70.66666666666667,,,
27.37,,212.0,30.285714285714285,,,,,,,,,,,212.0,,,,,,,,,,,,,,,,,212.0,,,,,
48.18,,234.0,18.0,,,,,,,,,,,117.0,,,,,,,,,,,,234.0,234.0,,,,,,,,,
75.0,,708.0,18.63157894736842,118.0,708.0,,,,,,,141.6,708.0,,,354.0,,88.5,,,,,,,,78.66666666666667,708.0,,708.0,708.0,708.0,708.0,,,,
78.03,,428.0,16.46153846153846,142.66666666666666,428.0,,,,,,,107.0,,,,214.0,,,,,,,,,,71.33333333333333,428.0,,428.0,428.0,428.0,428.0,,,,
54.77,,482.0,20.08333333333333,48.2,,,,,,,,120.5,482.0,,,241.0,,68.85714285714286,,,,,,482.0,,60.25,482.0,,482.0,482.0,482.0,482.0,,,,
84.39,,465.0,17.884615384615383,116.25,,,,,,,,155.0,465.0,,,232.5,,116.25,,,,,,,,116.25,465.0,,465.0,465.0,465.0,465.0,,,,
71.15,,591.0,19.06451612903226,295.5,,,,,,,,118.2,591.0,,,295.5,,118.2,,,,,,,,98.5,,,591.0,591.0,591.0,591.0,,591.0,,
64.99,,823.0,23.51428571428572,74.81818181818181,823.0,,,,,,,137.16666666666666,823.0,,,411.5,,91.44444444444444,,,,,,823.0,823.0,74.81818181818181,823.0,,823.0,411.5,823.0,823.0,,,,
62.3,,492.0,22.363636363636363,44.72727272727273,492.0,,,,,,,98.4,492.0,,,246.0,,82.0,,,,,,,,41.0,492.0,,492.0,492.0,492.0,492.0,,,,
57.8,,840.0,26.25,56.0,840.0,,,,,,,140.0,840.0,,,420.0,,93.33333333333331,,,,,,,840.0,105.0,840.0,,840.0,420.0,840.0,840.0,,,,
87.86,,215.0,21.5,71.66666666666667,215.0,,,,,,,53.75,215.0,,,107.5,,30.714285714285715,,,,,,215.0,,71.66666666666667,,,215.0,215.0,,215.0,,,,
37.93,,342.0,18.0,68.4,,,,,,,,114.0,342.0,,,342.0,,171.0,,,,,,,,21.375,342.0,,342.0,342.0,,342.0,,,,
52.65,,577.0,17.484848484848484,82.42857142857143,,,,,,,,115.4,577.0,,,577.0,,82.42857142857143,,,,,577.0,,,72.125,577.0,,577.0,577.0,577.0,577.0,,,,
64.56,,391.0,15.64,391.0,,,,,,,,195.5,391.0,,,391.0,,195.5,,,,,,,,65.16666666666667,391.0,,391.0,391.0,,391.0,391.0,,,
66.89,,345.0,20.294117647058822,28.75,,,,,,,,49.285714285714285,345.0,,,345.0,,172.5,,,,,,,,20.294117647058822,345.0,,345.0,345.0,,345.0,345.0,,,
46.55,,297.0,16.5,148.5,297.0,,,,,,,74.25,,,,297.0,,297.0,,,,,,,,37.125,297.0,,297.0,297.0,,297.0,,,,
75.0,,355.0,22.1875,50.71428571428572,355.0,,,,,,,118.33333333333331,177.5,,,355.0,,355.0,,,,,,,,59.16666666666666,355.0,,355.0,355.0,,355.0,,,,
35.83,,304.0,16.0,152.0,304.0,,,,,,,101.33333333333331,152.0,,,304.0,,43.42857142857143,,,,,,,,43.42857142857143,304.0,,304.0,304.0,,304.0,304.0,,,
45.63,,985.0,24.625,49.25,985.0,,,,,,,98.5,,,,246.25,,54.72222222222222,,,,985.0,,,,98.5,492.5,,985.0,492.5,492.5,985.0,,,,
44.94,,935.0,22.261904761904763,62.333333333333336,,,,,,,,93.5,935.0,,,233.75,,58.4375,,,,,,,935.0,55.0,935.0,,935.0,467.5,467.5,935.0,935.0,,,
73.12,,305.0,20.33333333333333,43.57142857142857,,,,,,,,76.25,305.0,,,152.5,,101.66666666666669,,,,,,,,43.57142857142857,305.0,,305.0,305.0,,,101.66666666666669,,,
86.61,,514.0,17.133333333333333,102.8,,,,,,,,85.66666666666667,514.0,,,257.0,,128.5,,,514.0,,514.0,,,64.25,514.0,,514.0,514.0,514.0,,257.0,,,
64.42,,465.0,19.375,66.42857142857143,,,,,,,,116.25,465.0,,,232.5,,116.25,,,,,465.0,,,46.5,465.0,,465.0,465.0,465.0,,232.5,,,
52.44,,888.0,21.65853658536585,55.5,,,,,,,,98.66666666666669,888.0,,,444.0,,111.0,,,,,,,,126.85714285714286,888.0,,888.0,444.0,444.0,,,,,
63.5,,615.0,23.653846153846157,55.90909090909091,,,,,,,,123.0,615.0,,,307.5,,123.0,,,,,615.0,,,76.875,615.0,,615.0,307.5,615.0,,615.0,,,
30.02,,667.0,21.516129032258064,66.7,,,,,,,,133.4,667.0,,,333.5,,166.75,,,,,,,,222.33333333333331,667.0,,667.0,667.0,667.0,667.0,,,,
47.88,,728.0,18.2,60.66666666666666,364.0,,,,,,,145.6,,,,364.0,,80.88888888888889,,,,,,,728.0,145.6,728.0,,728.0,364.0,728.0,,,,,
45.08,,558.0,16.90909090909091,62.0,,,,,558.0,,,111.6,558.0,,,279.0,,79.71428571428571,,,,558.0,558.0,,,39.85714285714285,558.0,558.0,558.0,,558.0,,139.5,,,
78.91,,734.0,19.83783783783784,91.75,,,,,,,,146.8,734.0,,,367.0,,146.8,,,,734.0,734.0,,,66.72727272727273,734.0,734.0,734.0,,734.0,,104.85714285714286,,,
61.14,,602.0,18.8125,66.88888888888889,,,,,,,,100.33333333333331,602.0,,,301.0,,75.25,,,,,,,,54.72727272727273,602.0,,602.0,602.0,602.0,,,,,
67.35,,570.0,18.387096774193548,63.333333333333336,,,,,,,,81.42857142857143,570.0,,,285.0,,114.0,,,,,285.0,,,51.81818181818182,570.0,570.0,570.0,,570.0,,190.0,,,
71.16,,614.0,17.542857142857144,68.22222222222223,,,,,,,,102.33333333333331,614.0,,,307.0,,76.75,,,,,614.0,,,40.93333333333333,614.0,614.0,614.0,,614.0,,102.33333333333331,,,
70.25,,626.0,18.96969696969697,78.25,,,,,626.0,,,125.2,626.0,,,313.0,,89.42857142857143,,,,626.0,,,,89.42857142857143,626.0,,626.0,626.0,626.0,,,,,
55.28,,526.0,18.785714285714285,105.2,,,,,,,,105.2,526.0,,,263.0,,75.14285714285714,,,,526.0,,,526.0,87.66666666666667,526.0,,526.0,526.0,526.0,526.0,,,,
48.28,,640.0,25.6,49.23076923076923,,,,,,,,128.0,640.0,,,320.0,,80.0,,,,,640.0,,640.0,80.0,640.0,,640.0,640.0,640.0,640.0,,,,
57.23,,559.0,20.703703703703702,62.11111111111112,,,,,,,,111.8,559.0,,,559.0,,79.85714285714286,,,,,559.0,,,69.875,559.0,,559.0,559.0,559.0,559.0,,,,
47.84,,968.0,22.0,69.14285714285714,,,,,,,,96.8,968.0,,,322.6666666666667,,121.0,,,,,,,,107.55555555555556,484.0,,968.0,484.0,484.0,,,,,
62.93,,453.0,21.571428571428573,75.5,453.0,,,,,,,113.25,453.0,,,226.5,,113.25,,,,,,453.0,,50.333333333333336,453.0,,453.0,453.0,453.0,453.0,453.0,,,
53.74,,523.0,20.92,87.16666666666667,,,,,,,,104.6,523.0,,,174.33333333333334,,87.16666666666667,,,,,523.0,523.0,,34.86666666666667,523.0,,523.0,523.0,523.0,523.0,,,,
40.03,,814.0,20.35,50.875,,,,,,814.0,,135.66666666666666,814.0,,,271.3333333333333,,135.66666666666666,,,,,,814.0,,101.75,814.0,,814.0,407.0,407.0,407.0,814.0,203.5,,
61.41,,454.0,28.375,32.42857142857143,,,,,,,,90.8,454.0,,,227.0,,90.8,,,,,,,,90.8,454.0,,454.0,454.0,454.0,,,,,
63.42,,583.0,83.28571428571429,19.433333333333334,,,,,,,,116.6,583.0,,,291.5,,83.28571428571429,,,583.0,,,,,72.875,583.0,,583.0,583.0,583.0,583.0,,,,
54.32,,581.0,38.73333333333333,30.57894736842105,,,,,,,,116.2,581.0,,,290.5,,116.2,,,,,,581.0,,52.81818181818182,581.0,,581.0,581.0,581.0,581.0,,,,
55.49,,516.0,43.0,21.5,,,,,,,,103.2,516.0,,,258.0,,86.0,,,,,,258.0,516.0,32.25,516.0,,516.0,516.0,516.0,,,,,
59.66,,917.0,21.83333333333333,57.3125,,,,,917.0,,,131.0,917.0,,,229.25,,83.36363636363636,,,,,,917.0,,101.88888888888889,917.0,,917.0,458.5,458.5,917.0,,,,
51.41,,402.0,57.42857142857143,20.1,,,,,,,,67.0,402.0,,,201.0,,67.0,,,402.0,,,,,80.4,402.0,,402.0,402.0,402.0,402.0,,,,
69.26,,492.0,70.28571428571429,23.428571428571427,,,,,,,,98.4,492.0,,,246.0,,98.4,,,,,,,,82.0,492.0,,492.0,492.0,492.0,,,,,
58.97,,506.0,20.24,63.25,,,,,,,,101.2,506.0,,,253.0,,84.33333333333333,,,506.0,506.0,506.0,,,42.16666666666666,506.0,,506.0,506.0,506.0,506.0,506.0,,,
74.36,,703.0,20.085714285714285,70.3,,,,,,,,140.6,,,,351.5,,117.16666666666669,,,,703.0,351.5,703.0,,78.11111111111111,703.0,,703.0,703.0,703.0,703.0,703.0,,,
62.87,,406.0,19.33333333333333,81.2,,,406.0,,,,,81.2,,,,203.0,,81.2,,,406.0,,406.0,406.0,,81.2,406.0,,406.0,406.0,406.0,406.0,406.0,,,
59.14,,849.0,21.76923076923077,56.6,,,,,849.0,,,169.8,849.0,,,424.5,,106.125,,,,849.0,,849.0,,141.5,849.0,,849.0,283.0,424.5,849.0,849.0,849.0,,
58.68,,864.0,23.35135135135135,61.71428571428572,,,,,,,,96.0,864.0,,,432.0,,123.42857142857144,,,,864.0,,864.0,,123.42857142857144,864.0,,864.0,432.0,864.0,864.0,,,,
86.56,,629.0,19.65625,104.83333333333331,,,,,,,,125.8,629.0,,,314.5,,78.625,,,,,,629.0,,125.8,629.0,,629.0,629.0,629.0,629.0,629.0,,,
65.38,,524.0,17.466666666666665,74.85714285714286,,,,,,,,104.8,524.0,,,262.0,,65.5,,,,524.0,524.0,262.0,,104.8,524.0,,524.0,524.0,524.0,524.0,524.0,,,
73.69,,965.0,23.536585365853657,56.76470588235294,,,,,,,,160.83333333333334,965.0,,,482.5,,120.625,,,,965.0,965.0,965.0,,53.61111111111112,965.0,,965.0,321.6666666666667,482.5,965.0,,965.0,,
57.78,,573.0,19.1,81.85714285714286,,,,,,,,95.5,573.0,,,286.5,,71.625,,,,573.0,573.0,573.0,,63.66666666666666,573.0,,573.0,573.0,573.0,573.0,286.5,,,
59.27,,543.0,19.392857142857142,77.57142857142857,543.0,,,,,543.0,,271.5,,,,271.5,,135.75,,,,543.0,,,,77.57142857142857,543.0,,543.0,543.0,543.0,543.0,,,,
48.59,,500.0,17.24137931034483,83.33333333333333,500.0,,,,,500.0,,166.66666666666666,,,,250.0,,125.0,,,,500.0,500.0,,,166.66666666666666,500.0,,500.0,500.0,500.0,500.0,,,,
56.02,,369.0,17.571428571428573,123.0,369.0,,,,,369.0,,123.0,,,,184.5,,123.0,,,,369.0,,,,369.0,369.0,,369.0,369.0,369.0,369.0,,,,
69.45,,512.0,18.285714285714285,128.0,512.0,,,,,512.0,,170.66666666666666,,,,512.0,,170.66666666666666,,,,,512.0,,,,512.0,,512.0,512.0,512.0,512.0,,,,
64.0,,494.0,19.0,98.8,,,,,,,,164.66666666666666,,,,247.0,,123.5,,,,494.0,,,,164.66666666666666,494.0,,247.0,494.0,494.0,494.0,,,,
49.76,,436.0,18.956521739130437,218.0,436.0,,,,,436.0,,145.33333333333334,,,,436.0,,145.33333333333334,,,,436.0,,,,145.33333333333334,436.0,,436.0,436.0,436.0,436.0,,,,
63.23,,827.0,22.35135135135135,43.526315789473685,827.0,,,,,827.0,,118.14285714285714,827.0,,,413.5,,91.88888888888889,,,,827.0,275.6666666666667,,,63.61538461538461,827.0,827.0,827.0,413.5,413.5,827.0,,,,
36.47,,344.0,18.105263157894736,49.142857142857146,344.0,,,,,344.0,,86.0,,,,344.0,,57.333333333333336,,,,344.0,172.0,,,49.142857142857146,344.0,,344.0,344.0,344.0,344.0,,,,
58.94,,921.0,18.058823529411764,36.84,921.0,,,,,921.0,,102.33333333333331,921.0,,,230.25,,92.1,,,,921.0,921.0,,921.0,70.84615384615384,921.0,460.5,921.0,307.0,460.5,921.0,,921.0,,
47.04,,755.0,21.571428571428573,32.82608695652174,755.0,,,,,755.0,,107.85714285714286,,,,377.5,,107.85714285714286,,,,755.0,755.0,,755.0,68.63636363636364,755.0,,755.0,377.5,377.5,755.0,755.0,,,
57.59,,828.0,18.818181818181817,75.27272727272727,828.0,,,,,828.0,,138.0,828.0,,,276.0,,75.27272727272727,,,,828.0,,,,138.0,828.0,,828.0,276.0,414.0,828.0,,828.0,,
51.3,,754.0,18.390243902439025,68.54545454545455,754.0,,,,,754.0,,125.66666666666669,754.0,,,251.33333333333331,,75.4,,,,754.0,754.0,,,754.0,754.0,,754.0,251.33333333333331,754.0,754.0,,754.0,,
43.0,,603.0,20.1,100.5,,,,,,,,100.5,,,,301.5,,100.5,,,,,,603.0,,120.6,603.0,,603.0,603.0,603.0,603.0,,,,
56.68,,580.0,20.0,82.85714285714286,,,,,,,,145.0,,,,290.0,,145.0,,,,580.0,,,,82.85714285714286,580.0,,580.0,580.0,580.0,580.0,,,,
27.04,,309.0,14.045454545454543,77.25,309.0,,,,,,,77.25,309.0,,,309.0,,103.0,,,,309.0,309.0,309.0,,103.0,309.0,,309.0,309.0,309.0,309.0,309.0,,,
29.8,,440.0,14.193548387096774,440.0,,,,,,,,110.0,,,,220.0,,88.0,,,,440.0,,440.0,,73.33333333333333,440.0,,440.0,440.0,440.0,440.0,146.66666666666666,,,
67.01,,570.0,19.0,142.5,,,,,,,,142.5,570.0,,,570.0,,114.0,,,,,570.0,,,142.5,570.0,,570.0,570.0,570.0,570.0,,,,
34.83,,532.0,15.647058823529411,266.0,532.0,,,,,,,88.66666666666667,266.0,,,266.0,,76.0,532.0,,,,,532.0,532.0,48.36363636363637,532.0,,532.0,532.0,532.0,532.0,,,,
24.84,,619.0,18.75757575757576,68.77777777777777,,,,,,,,103.16666666666669,,,,309.5,,77.375,,,,619.0,619.0,619.0,,36.41176470588236,619.0,,619.0,619.0,619.0,619.0,,,,
47.37,,418.0,14.928571428571429,139.33333333333334,,,,,,,,104.5,209.0,,,209.0,,52.25,,,,,,209.0,,59.71428571428572,418.0,,418.0,418.0,418.0,418.0,,,,
49.39,,462.0,17.76923076923077,231.0,,,,,,,,115.5,,,,231.0,,92.4,,,,,462.0,231.0,462.0,154.0,462.0,,462.0,462.0,462.0,,,,,
72.9,,983.0,20.06122448979592,122.875,,,,,,,,140.42857142857142,983.0,,,327.6666666666667,,122.875,,,,,983.0,983.0,,122.875,983.0,,983.0,983.0,491.5,983.0,,,,
29.55,,401.0,15.423076923076923,66.83333333333333,,,,,,,,100.25,,,,133.66666666666666,,80.2,,,,,401.0,401.0,,50.125,401.0,,401.0,401.0,401.0,,,,,
